GID_4,NAME_2,NAME_3,NAME_4,pop,builtup,flood,pop_norm,builtup_norm,flood_norm,ASI,stress_tier
BGD.3.2.5.7_1,Faridpur,Faridpur Sadar,Ishan Gopalpur,7.54926608872683,0.0200462810296218,0.2467105263157898,0.0023717362233738122,0.03745201372588482,0.2467105263157898,0.07573453087235665,Low stress
BGD.3.2.5.8_1,Faridpur,Faridpur Sadar,Kaijuri,12.204782197713786,0.0261244160120927,0.1580074986609538,0.004794304700598796,0.04880765592479973,0.1580074986609538,0.05850227611915787,Low stress
BGD.3.2.5.9_1,Faridpur,Faridpur Sadar,Kanaipur,12.270865107351527,0.0282531872379649,0.3161634103019544,0.004828691945755709,0.052784791087816973,0.3161634103019544,0.09944700623452682,Low stress
BGD.3.2.5.10_1,Faridpur,Faridpur Sadar,Krishnanagar,7.968232494072386,0.0178811376442178,0.2559652928416491,0.0025897517522315283,0.03340692527936266,0.2559652928416491,0.07671964775908181,Low stress
BGD.3.2.5.11_1,Faridpur,Faridpur Sadar,Majchar,8.367086990010469,0.0226460095519386,0.2395437262357419,0.0027973017437338274,0.042309027760433646,0.2395437262357419,0.07581301197258078,Low stress
BGD.3.2.5.12_1,Faridpur,Faridpur Sadar,Uttar Channel,6.242468957482883,0.0083467294340975,0.9311564007374286,0.0016917244991810014,0.015594005934075445,0.9311564007374286,0.23892369206095596,Low stress
BGD.3.2.6.1_1,Faridpur,Madhukhali,Bagat,7.728610817849425,0.018869044287713,0.9653755868544602,0.0024650609755941188,0.03525260893097877,0.9653755868544602,0.25466833422969526,Low stress
BGD.3.2.6.2_1,Faridpur,Madhukhali,Dumain,8.752371452996522,0.0177850583971002,0.8044016506189823,0.002997790362598831,0.033227422593727164,0.8044016506189823,0.21392912670758962,Low stress
BGD.3.2.6.3_1,Faridpur,Madhukhali,Gajna,8.514676097712437,0.0144811509502511,0.2944228274967578,0.002874101976303177,0.027054806991581234,0.2944228274967578,0.08422453011176415,Low stress
BGD.3.2.6.4_1,Faridpur,Madhukhali,Jahapur,6.404026373873288,0.0141636414565826,0.0403587443946189,0.0017757933532128417,0.026461611181475615,0.0403587443946189,0.02006156735345633,Low stress
BGD.3.2.6.5_1,Faridpur,Madhukhali,Kamarkhali,9.60088752744989,0.0147399013691375,0.937034161490682,0.003439328582265031,0.02753822455044875,0.937034161490682,0.24527265039823357,Low stress
BGD.3.2.6.6_1,Faridpur,Madhukhali,Madhukhali,9.774894403994558,0.0241125143624682,0.0938586326767093,0.0035298757018687524,0.0450488655493917,0.0938586326767093,0.040643711392211915,Low stress
BGD.3.2.6.7_1,Faridpur,Madhukhali,Megchami,6.55557250119573,0.0137424298840005,0.0768725361366624,0.001854652681008565,0.02567467112139486,0.0768725361366624,0.028946129999057223,Low stress
BGD.3.2.6.8_1,Faridpur,Madhukhali,Noapara,7.946788751084073,0.0160326802552624,0.9501399135080134,0.0025785931750553224,0.02995349412170434,0.9501399135080134,0.249050138589622,Low stress
BGD.3.2.6.9_1,Faridpur,Madhukhali,Raipur,7.05891159462113,0.0137232973402197,0.1518518518518521,0.0021165728188711555,0.025638926222317032,0.1518518518518521,0.04778321626832245,Low stress
BGD.3.2.7.1_1,Faridpur,Nagarkanda,Char Jasordi,7.954165312081457,0.0127364929045548,0.1217725052337755,0.0025824316805452066,0.023795301800676207,0.1217725052337755,0.03980445461089863,Low stress
BGD.3.2.7.2_1,Faridpur,Nagarkanda,Dangi,8.802074315261457,0.0193484369001261,0.046162402669633,0.003023654001459075,0.03614824731266427,0.046162402669633,0.025401948827424373,Low stress
BGD.3.2.7.3_1,Faridpur,Nagarkanda,Kaichail,9.209481689962688,0.0267661740790496,0.6702836004932187,0.0032356546132569696,0.05000663801513615,0.6702836004932187,0.18636748527390512,Low stress
BGD.3.2.7.4_1,Faridpur,Nagarkanda,Kodalia Shohidnagar,7.708815150321963,0.0200076566837107,0.14662447257384,0.002454759999501461,0.03737985273347539,0.14662447257384,0.050720970599976975,Low stress
BGD.3.2.7.5_1,Faridpur,Nagarkanda,Laskardia,7.506216169505183,0.0245041227877414,0.1531841652323584,0.0023493345444166452,0.04578049871849831,0.1531841652323584,0.055258949677330665,Low stress
BGD.3.2.7.6_1,Faridpur,Nagarkanda,Nagarkanda Paurashava,8.74445504989339,0.0291032353302989,0.727772685609533,0.0029936709420745125,0.05437291672442319,0.727772685609533,0.20217116063276117,Low stress
BGD.3.2.7.7_1,Faridpur,Nagarkanda,Phulsuti,7.509161411081287,0.0240576918056751,0.3671220802115476,0.002350867145579019,0.04494644180573224,0.3671220802115476,0.10845212154312478,Low stress
BGD.3.2.7.8_1,Faridpur,Nagarkanda,Pura Para,8.472167978744702,0.0173130256029304,0.5608726249120347,0.002851982231332566,0.0323455343941059,0.5608726249120347,0.15267988615847877,Low stress
BGD.3.2.7.9_1,Faridpur,Nagarkanda,Ramnagar,8.444174604759521,0.0220597675648036,0.0248833592534992,0.002837415454244896,0.04121376510715515,0.0248833592534992,0.02178062378257706,Low stress
BGD.3.2.7.10_1,Faridpur,Nagarkanda,Talma,8.066671335683523,0.0216514728559566,0.0928882438316403,0.0026409758977481413,0.040450957331620706,0.0928882438316403,0.03843628638307658,Low stress
BGD.3.2.8.1_1,Faridpur,Sadarpur,Akter Char,6.29669341023811,0.0310095850955992,0.9280937740199832,0.001719941016289815,0.057934506900220055,0.9280937740199832,0.25298849732658873,Low stress
BGD.3.2.8.2_1,Faridpur,Sadarpur,Bhashanchar,6.364067728964922,0.0300713139553922,0.4296770749933288,0.0017550002657695898,0.05618155613744722,0.4296770749933288,0.12778481350274656,Low stress
BGD.3.2.8.3_1,Faridpur,Sadarpur,Char Bishnupur,6.808597069796172,0.0355517479838576,0.4125511596180089,0.0019863178561481403,0.06642052715429546,0.4125511596180089,0.12717950155096489,Low stress
BGD.3.2.8.4_1,Faridpur,Sadarpur,Char Manair,8.098269188857284,0.0339041214779912,0.8510383386581472,0.0026574183202969473,0.0633423037959749,0.8510383386581472,0.2359923583212468,Low stress
BGD.3.2.8.5_1,Faridpur,Sadarpur,Char Nasirpur,5.550097923991121,0.0142884547678379,0.9736062193969588,0.0013314387218333614,0.02669479706964107,0.9736062193969588,0.25327730931234743,Low stress
BGD.3.2.8.6_1,Faridpur,Sadarpur,Dheukhali,7.656803481875191,0.0245241382986013,0.9402446953129544,0.002427694938297228,0.04581789324501163,0.9402446953129544,0.25206851443931155,Low stress
BGD.3.2.8.7_1,Faridpur,Sadarpur,Krishnapur,6.665444654510291,0.0248052258544774,0.1920000000000004,0.0019118263238257103,0.04634304277201323,0.1920000000000004,0.06498479549973502,Low stress
BGD.3.2.8.8_1,Faridpur,Sadarpur,Narikelbaria,6.708083109779651,0.003286244528279,1.0,0.0019340138912693544,0.006139616370630169,1.0,0.2529224712862283,Low stress
BGD.3.2.8.9_1,Faridpur,Sadarpur,Sadarpur,11.79928600451096,0.033143536827451,0.0214067278287462,0.004583298601104995,0.06192132068545995,0.0214067278287462,0.028857463637539528,Low stress
BGD.3.2.9.1_1,Faridpur,Saltha,Atghar,7.035524165608521,0.0139151341071752,0.1586563307493544,0.0021044028151673963,0.025997330517783614,0.1586563307493544,0.049604909494629826,Low stress
BGD.3.2.9.2_1,Faridpur,Saltha,Ballabhdi,8.466414058048468,0.0137732132264972,0.3922046285018277,0.0028489880913547786,0.025732182944361495,0.3922046285018277,0.10819701639252535,Low stress
BGD.3.2.9.3_1,Faridpur,Saltha,Bhawal,7.863061490077765,0.0193500395918139,0.119644300727567,0.002535024423825632,0.03615124158531769,0.119644300727567,0.04357801950628319,Low stress
BGD.3.2.9.4_1,Faridpur,Saltha,Gatti,7.873567440166949,0.0179880170819065,0.1674454828660441,0.0025404913544330083,0.033606605716917,0.1674454828660441,0.05463987925920518,Low stress
BGD.3.2.9.5_1,Faridpur,Saltha,Jadunandi,7.2025063757196754,0.0138351301898722,0.0462555066079296,0.0021912945429592404,0.02584786100747749,0.0462555066079296,0.021487145821783217,Low stress
BGD.3.2.9.6_1,Faridpur,Saltha,Majhardia,7.396136405433051,0.0201621707423681,0.2507619839290669,0.0022920528681903032,0.03766852785666298,0.2507619839290669,0.07679130187937488,Low stress
BGD.3.2.9.7_1,Faridpur,Saltha,Ramkantapur,7.261431823982995,0.0195463759450445,0.3258581235697948,0.002221957294440973,0.03651805235611438,0.3258581235697948,0.09513463213486513,Low stress
BGD.3.2.9.8_1,Faridpur,Saltha,Sonapur,7.385827310801611,0.0136255831889009,0.3370860927152324,0.002286688374308595,0.025456369082117448,0.3370860927152324,0.09409592770727264,Low stress
BGD.3.3.1.1_1,Gazipur,Gazipur Sadar,Baria,18.21638072781169,0.0172246509414287,0.9161718131433072,0.007922531250740893,0.03218042601162382,0.9161718131433072,0.2434751148901915,Low stress
BGD.3.3.1.2_1,Gazipur,Gazipur Sadar,Basan,102.51104090006076,0.1416940587223527,0.9805281014898936,0.051786537249448324,0.26472380708941906,0.9805281014898936,0.3584999727535494,Moderate stress
BGD.3.3.1.3_1,Gazipur,Gazipur Sadar,Gachha,119.46766856149092,0.1833596207664176,0.9600503302925448,0.06061017585169142,0.3425666348570823,0.9600503302925448,0.3841549751137916,Moderate stress
BGD.3.3.1.4_1,Gazipur,Gazipur Sadar,Gazipur Paurashava,57.82419263333594,0.1041949685697959,0.4883449883449891,0.02853305741538106,0.19466510457863992,0.4883449883449891,0.20163225665492365,Low stress
BGD.3.3.1.5_1,Gazipur,Gazipur Sadar,Kashimpur,50.74929651027425,0.1377400111601096,0.9297562973581818,0.02485152782207029,0.25733654940530765,0.9297562973581818,0.3324474777602312,Moderate stress
BGD.3.3.1.6_1,Gazipur,Gazipur Sadar,Kayaltia,42.57672207687614,0.0631143125687493,0.9564307600328812,0.020598804657412765,0.11791504355005937,0.9564307600328812,0.28861747711370617,Low stress
BGD.3.3.1.7_1,Gazipur,Gazipur Sadar,Konabari,74.88050003487665,0.1716396907027146,0.9804613297150612,0.03740856588351157,0.3206705544338051,0.9804613297150612,0.3723134528340017,Moderate stress
BGD.3.3.1.8_1,Gazipur,Gazipur Sadar,Mirzapur,44.06218952921692,0.0676985476148905,0.8844145294185901,0.021371790195372282,0.12647966626571733,0.8844145294185901,0.2739202316257975,Low stress
BGD.3.3.1.9_1,Gazipur,Gazipur Sadar,Pubail,42.40541531531381,0.0516436031917621,0.8903921747874557,0.020509662583627374,0.09648457650244334,0.8903921747874557,0.26457151050617006,Low stress
BGD.3.3.1.10_1,Gazipur,Gazipur Sadar,Tongi Paurashava,193.1710546880796,0.225753776836312,0.9437278418948468,0.09896285162706703,0.42177067837422255,0.9437278418948468,0.4231368385555164,Moderate stress
BGD.3.3.2.1_1,Gazipur,Kaliakair,Atabaha,30.297658573618097,0.0726047147901285,0.7230383973288819,0.014209207569473649,0.13564574750128336,0.7230383973288819,0.2339192939854591,Low stress
BGD.3.3.2.2_1,Gazipur,Kaliakair,Boali,11.346843305513383,0.0217758465329937,0.9798229138717454,0.0043478631746812135,0.040683321861113696,0.9798229138717454,0.2609340363891986,Low stress
BGD.3.3.2.3_1,Gazipur,Kaliakair,Chapair,12.229915792278748,0.0171715271418806,0.929703832752612,0.004807383348054206,0.032081176017726865,0.929703832752612,0.2455773231335791,Low stress
BGD.3.3.2.4_1,Gazipur,Kaliakair,Dhaljora,12.792758552897622,0.0257315729904437,0.4941425004801235,0.005100267122396097,0.04807371618719076,0.4941425004801235,0.14240153263450608,Low stress
BGD.3.3.2.5_1,Gazipur,Kaliakair,Fulbaria,8.430314204778837,0.0218863610602166,0.9011660188783984,0.0028302029847165192,0.04088979365427801,0.9011660188783984,0.2407350136924835,Low stress
BGD.3.3.2.6_1,Gazipur,Kaliakair,Kaliakair Paurashava,57.563040300109215,0.1225553287482806,0.8050770625566638,0.028397162834540166,0.22896735048653194,0.8050770625566638,0.29276670344326816,Low stress
BGD.3.3.2.7_1,Gazipur,Kaliakair,Madhyapara,17.40698303729501,0.0285043866380192,0.9798272837673696,0.00750134887596632,0.05325410124888205,0.9798272837673696,0.26659629592933765,Low stress
BGD.3.3.2.8_1,Gazipur,Kaliakair,Mouchak,47.27998900059426,0.1153444631265812,0.9211101996171728,0.023046220995932058,0.21549545323834238,0.9211101996171728,0.31491944693608587,Low stress
BGD.3.3.2.9_1,Gazipur,Kaliakair,Sreefaltali,26.388142315398465,0.0492133166938073,0.6688665710186521,0.012174831438741634,0.09194412717197953,0.6688665710186521,0.2042670198403525,Low stress
BGD.3.3.2.10_1,Gazipur,Kaliakair,Sutrapur,32.65699461566998,0.0626372075505139,0.6263657957244662,0.01543692389326044,0.11702367902886777,0.6263657957244662,0.20372450614852444,Low stress
BGD.3.3.4.1_1,Gazipur,Kaliganj,Bahadursadi,25.73921793036037,0.0351183505811176,0.7329523809523814,0.011837153784429321,0.06561082058317654,0.7329523809523814,0.21093674395597886,Low stress
BGD.3.3.4.2_1,Gazipur,Kaliganj,Baktarpur,13.914302403857716,0.0179626660920778,0.8896051067025417,0.005683879490081077,0.03355924303564827,0.8896051067025417,0.23642056353414476,Low stress
BGD.3.3.4.3_1,Gazipur,Kaliganj,Jamalpur,24.45488045724,0.0367880277746667,0.6671368124118481,0.011168829284274765,0.06873024074286575,0.6671368124118481,0.19530731907667495,Low stress
BGD.3.3.4.4_1,Gazipur,Kaliganj,Jangalia,11.154585261912668,0.0164512154452662,0.9072262972018448,0.004247818783250382,0.030735433956710433,0.9072262972018448,0.23926310369861,Low stress
BGD.3.3.4.5_1,Gazipur,Kaliganj,Moktarpur,15.514737846024216,0.0218182449473138,0.858947852056054,0.00651669036674022,0.040762533860223445,0.858947852056054,0.23161052601178778,Low stress
BGD.3.3.4.6_1,Gazipur,Kaliganj,Nagari,12.067275554291912,0.0291929928949357,0.8702185792349731,0.004722751031367623,0.05454060875357373,0.8702185792349731,0.23853295828504115,Low stress
BGD.3.3.4.7_1,Gazipur,Kaliganj,Tumulia,12.47471448621432,0.0289619314448761,0.6056964842011575,0.004934768064444591,0.05410892186928993,0.6056964842011575,0.17233615093031868,Low stress
BGD.3.3.3.1_1,Gazipur,Kaliganj Paurashava,Kaliganj,44.410402195944286,0.0624895232000718,0.9520715861730816,0.021552987942310746,0.1167477636951616,0.9520715861730816,0.2875008090135013,Low stress
BGD.3.3.5.1_1,Gazipur,Kapasia,Barishaba,9.653117627413511,0.021223391405737,0.8390770152831888,0.003466507307624809,0.03965118243443503,0.8390770152831888,0.22503377059589938,Low stress
BGD.3.3.5.2_1,Gazipur,Kapasia,Chandpur,9.528979434089464,0.0171970099688551,0.6076409945421476,0.003401910114332756,0.03212878500735507,0.6076409945421476,0.16451608743384427,Low stress
BGD.3.3.5.3_1,Gazipur,Kapasia,Durgapur,12.907658355349705,0.0233518361471796,0.9301738226117964,0.0051600569787607796,0.043627707633972224,0.9301738226117964,0.2498771761163437,Low stress
BGD.3.3.5.4_1,Gazipur,Kapasia,Ghagotia,12.32458001963967,0.0224199605351099,0.878472222222223,0.004856643315747742,0.041886705491855185,0.878472222222223,0.23622105980400415,Low stress
BGD.3.3.5.5_1,Gazipur,Kapasia,Kapasia,16.545315955384996,0.0293965650657968,0.8988995873452548,0.00705296732994008,0.05492093803889265,0.8988995873452548,0.24676841208190214,Low stress
BGD.3.3.5.6_1,Gazipur,Kapasia,Karihata,11.142557461563452,0.0150910170015455,0.8477250083028897,0.004241559934758779,0.028194205949935554,0.8477250083028897,0.22349584813210338,Low stress
BGD.3.3.5.7_1,Gazipur,Kapasia,Rayed,9.711480144902694,0.0168660155477555,0.9158174568010636,0.0034968771295330295,0.03151039561214028,0.9158174568010636,0.2413817535163282,Low stress
BGD.3.3.5.8_1,Gazipur,Kapasia,Sanmania,13.255824245218427,0.0202148310569325,0.9083466453674124,0.005341230384650786,0.037766911932041396,0.9083466453674124,0.2424415726719279,Low stress
BGD.3.3.5.9_1,Gazipur,Kapasia,Singasree,11.847063786026249,0.0194634623305302,0.936787787572565,0.004608160494974773,0.03636314672427855,0.936787787572565,0.24876731244462866,Low stress
BGD.3.3.5.10_1,Gazipur,Kapasia,Targaon,14.648065174726003,0.0183975902584395,0.9149018097805162,0.006065704086291867,0.03437180202473099,0.9149018097805162,0.24318186478830164,Low stress
BGD.3.3.5.11_1,Gazipur,Kapasia,Toke,10.076108966786952,0.0195843862894858,0.8990077958894405,0.003686617272001724,0.03658906622345654,0.8990077958894405,0.2390327690593706,Low stress
BGD.3.3.6.1_1,Gazipur,Sreepur,Barmi,11.030694344468213,0.0266985449058809,0.8803783948733602,0.004183350263715878,0.04988028795958012,0.8803783948733602,0.23922603960967945,Low stress
BGD.3.3.6.2_1,Gazipur,Sreepur,Gazipur,13.98437450249817,0.0573176825039227,0.4617834394904461,0.005720342570290739,0.10708533062570362,0.4617834394904461,0.15521386261972409,Low stress
BGD.3.3.6.3_1,Gazipur,Sreepur,Gosinga,9.835017766878044,0.0163208472883007,0.9587061252580868,0.003561161806407221,0.030491870075865127,0.9587061252580868,0.2517731505636374,Low stress
BGD.3.3.6.4_1,Gazipur,Sreepur,Kaoraid,8.003778258255135,0.0165497691010824,0.9298135868885274,0.0026082485302024545,0.030919559524186527,0.9298135868885274,0.24431854196767813,Low stress
BGD.3.3.6.5_1,Gazipur,Sreepur,Maona,11.139212140622842,0.0352375849111548,0.6192946058091291,0.00423981914622595,0.06583358338683828,0.6192946058091291,0.17956133329616605,Low stress
BGD.3.3.6.6_1,Gazipur,Sreepur,Prahladpur,10.71367462184883,0.0150700175963303,0.8787017294479983,0.004018384238747393,0.028154973235837964,0.8787017294479983,0.23113702669004182,Low stress
BGD.3.3.6.7_1,Gazipur,Sreepur,Rajabari,12.16248004127788,0.0273008815546721,0.3289817232375986,0.0047722921313580954,0.05100561990543068,0.3289817232375986,0.10200631462884363,Low stress
BGD.3.3.6.8_1,Gazipur,Sreepur,Sreepur Paurashava,30.12816117459178,0.1172514231695095,0.6449275362318847,0.014121007024949676,0.21905818358203705,0.6449275362318847,0.24355065112166402,Low stress
BGD.3.3.6.9_1,Gazipur,Sreepur,Telihati,18.42570523911896,0.0652396926132836,0.7286432160804021,0.008031456437708804,0.12188584304563654,0.7286432160804021,0.22803343166115683,Low stress
BGD.3.4.1.1_1,Gopalganj,Gopalganj Sadar,Baultali,6.510385963317426,0.0168289025594491,0.4245142002989545,0.0018311391800999123,0.031441058254981315,0.4245142002989545,0.11786537613602205,Low stress
BGD.3.4.1.2_1,Gopalganj,Gopalganj Sadar,Borasi,8.346479210328939,0.0212714684427529,0.0458015267175573,0.0027865781727540815,0.039741003675968986,0.0458015267175573,0.0264743642350801,Low stress
BGD.3.4.1.3_1,Gopalganj,Gopalganj Sadar,Chandra Dighalia,5.873907668213226,0.0203544687310261,0.0069444444444444,0.0014999380376141533,0.03802779384221099,0.0069444444444444,0.015645814170930607,Low stress
BGD.3.4.1.4_1,Gopalganj,Gopalganj Sadar,Durgapur,12.087131938115268,0.0357722285993406,0.3376455368693409,0.004733083602106511,0.06683244610450668,0.3376455368693409,0.10969597379475517,Low stress
BGD.3.4.1.5_1,Gopalganj,Gopalganj Sadar,Gobra,10.676088185642076,0.0191890224969655,0.9551712558764271,0.003998825566111735,0.03585041698660767,0.9551712558764271,0.25293999014086416,Low stress
BGD.3.4.1.6_1,Gopalganj,Gopalganj Sadar,Gopalganj Paurashava,24.78775177969213,0.0897050390482248,0.9275875639512003,0.01134204392984071,0.16759389678069045,0.9275875639512003,0.295091572432978,Low stress
BGD.3.4.1.7_1,Gopalganj,Gopalganj Sadar,Gopinathpur,5.384964422967915,0.0181659208846143,0.0808080808080809,0.0012455089978785088,0.03393897937021729,0.0808080808080809,0.03257886658074768,Low stress
BGD.3.4.1.8_1,Gopalganj,Gopalganj Sadar,Haridaspur,9.318956430018307,0.0181190754597985,0.8255431204739965,0.0032926214560521612,0.03385145912191768,0.8255431204739965,0.21955083939359116,Low stress
BGD.3.4.1.9_1,Gopalganj,Gopalganj Sadar,Jalalabad,5.61365366762042,0.0106004361328035,0.9389682445992196,0.0013645109177958484,0.019804555216973937,0.9389682445992196,0.2422194598428641,Low stress
BGD.3.4.1.10_1,Gopalganj,Gopalganj Sadar,Kajulia,4.185480087457752,0.0081952095767445,0.179279530857303,0.0006213391159350893,0.015310924809504594,0.179279530857303,0.05042724204402639,Low stress
BGD.3.4.1.11_1,Gopalganj,Gopalganj Sadar,Karpara,5.3885805582983295,0.0145297863666653,0.3085655314757488,0.0012473907087899867,0.027145671440723558,0.3085655314757488,0.08714132415670643,Low stress
BGD.3.4.1.12_1,Gopalganj,Gopalganj Sadar,Kati,4.558778577519592,0.011750577055299,0.0322580645161291,0.0008155906518440227,0.021953337504938095,0.0322580645161291,0.016074420516498218,Low stress
BGD.3.4.1.13_1,Gopalganj,Gopalganj Sadar,Latifpur,13.297028704218327,0.0181730658320438,0.9658792650918636,0.0053626717503678055,0.03395232811399699,0.9658792650918636,0.255498199813012,Low stress
BGD.3.4.1.14_1,Gopalganj,Gopalganj Sadar,Majhigati,6.824016687669314,0.0210809151785714,0.002840909090909,0.00199434168837551,0.03938499731972305,0.002840909090909,0.015292713009980521,Low stress
BGD.3.4.1.15_1,Gopalganj,Gopalganj Sadar,Nizra,4.954407595186749,0.0140962934774335,0.0700344431687716,0.0010214622167658539,0.026335786474350364,0.0700344431687716,0.027134720944921868,Low stress
BGD.3.4.1.16_1,Gopalganj,Gopalganj Sadar,Paikkandi,6.335471773944619,0.01675770908103,0.8426966292134835,0.00174011992649322,0.031308049088492745,0.8426966292134835,0.22232802245494063,Low stress
BGD.3.4.1.17_1,Gopalganj,Gopalganj Sadar,Raghunathpur,6.170570920165364,0.0156574940315599,0.3513831665685705,0.0016543112640633017,0.029252542180588415,0.3513831665685705,0.09874590591097389,Low stress
BGD.3.4.1.18_1,Gopalganj,Gopalganj Sadar,Sahapur,5.117122586557288,0.0123223476571983,0.0273396424815983,0.0011061334325103915,0.023021563596288767,0.0273396424815983,0.015334911252104799,Low stress
BGD.3.4.1.19_1,Gopalganj,Gopalganj Sadar,Satpar,6.694355537852069,0.0113895429333408,0.4451594851706782,0.0019268705408347158,0.02127882561562002,0.4451594851706782,0.11950820847447044,Low stress
BGD.3.4.1.20_1,Gopalganj,Gopalganj Sadar,Suktail,5.4393062383331054,0.0119367827996188,0.854514088556642,0.0012737865864029608,0.02230122148809681,0.854514088556642,0.22194346429455558,Low stress
BGD.3.4.1.21_1,Gopalganj,Gopalganj Sadar,Ulpur,6.778637456010464,0.0137274181944766,0.6680688336520083,0.0019707279163330925,0.025646625121178306,0.6680688336520083,0.17678181837194773,Low stress
BGD.3.4.1.22_1,Gopalganj,Gopalganj Sadar,Urafi,6.653559167279341,0.0126433627793917,0.9360093077370564,0.001905641530125485,0.023621308892926997,0.9360093077370564,0.24303204165883874,Low stress
BGD.3.4.2.1_1,Gopalganj,Kashiani,Bethuri,5.503326086384797,0.0166337564391771,0.0070210631895687,0.001307100286146663,0.031076471169517415,0.0070210631895687,0.013154870821181936,Low stress
BGD.3.4.2.2_1,Gopalganj,Kashiani,Fukura,6.50287083774468,0.0151807431580395,0.9619901772368088,0.001827228570429853,0.028361839299962853,0.9619901772368088,0.25115507949236116,Low stress
BGD.3.4.2.3_1,Gopalganj,Kashiani,Hatiara,4.9709225800725,0.014724589115332,0.0370994940978078,0.001030056039845713,0.027509617012778775,0.0370994940978078,0.019315261894862806,Low stress
BGD.3.4.2.4_1,Gopalganj,Kashiani,Kashiani,11.458210472039797,0.0286653869098346,0.8545204222120241,0.004405814770317183,0.05355489441749979,0.8545204222120241,0.23413664450725782,Low stress
BGD.3.4.2.5_1,Gopalganj,Kashiani,Maheshpur,6.221086206844323,0.0177280592136279,0.0719844357976655,0.0016805976602998424,0.033120932307642965,0.0719844357976655,0.03026067432121135,Low stress
BGD.3.4.2.6_1,Gopalganj,Kashiani,Mamudpur,5.105976943384136,0.0240329160719383,0.0,0.0011003336278963436,0.04490015386241706,0.0,0.016155187303004505,Low stress
BGD.3.4.2.7_1,Gopalganj,Kashiani,Nijamkandi,4.773594502681975,0.0091635829677857,0.0223944875107666,0.0009273733793701338,0.017120114927086264,0.0223944875107666,0.011961611453919895,Low stress
BGD.3.4.2.8_1,Gopalganj,Kashiani,Orakandi,4.949664136115151,0.0183993154058935,0.0,0.0010189938858330759,0.03437502507872444,0.0,0.012438856331886784,Low stress
BGD.3.4.2.9_1,Gopalganj,Kashiani,Parulia,4.683346206916447,0.0193459005453962,0.0505050505050506,0.000880411308715325,0.036143508698453605,0.0505050505050506,0.02562865519420754,Low stress
BGD.3.4.2.10_1,Gopalganj,Kashiani,Puisur,5.329029866833105,0.0143898718002138,0.0836653386454183,0.0012164026025170613,0.026884272218820518,0.0836653386454183,0.030812390978948577,Low stress
BGD.3.4.2.11_1,Gopalganj,Kashiani,Rajpat,5.558070811657199,0.0228079203029804,0.0614911606456572,0.001335587534957434,0.04261152195680979,0.0614911606456572,0.0308210578602807,Low stress
BGD.3.4.2.12_1,Gopalganj,Kashiani,Ratail,6.062120161751992,0.0139760453052049,0.9769215913480104,0.0015978772656595145,0.02611112953223909,0.9769215913480104,0.2540084440795501,Low stress
BGD.3.4.2.13_1,Gopalganj,Kashiani,Sajail,5.338633263567025,0.0199517799528238,0.0231362467866324,0.0012213998757854255,0.03727545950018481,0.0231362467866324,0.01931903247203695,Low stress
BGD.3.4.2.14_1,Gopalganj,Kashiani,Singa,5.321169630578983,0.0096795607398066,0.0399449035812673,0.0012123124092652286,0.018084104535504058,0.0399449035812673,0.016800587446449338,Low stress
BGD.3.4.3.1_1,Gopalganj,Kotali Para,Amtali,5.370019426370543,0.0179757992423745,0.008443908323281,0.0012377321420366536,0.033583779403488744,0.008443908323281,0.014360392728855972,Low stress
BGD.3.4.3.2_1,Gopalganj,Kotali Para,Bandhabari,6.957248863226599,0.0141739742132695,0.0127226463104325,0.002063671073367675,0.026480915637234377,0.0127226463104325,0.013274450479987227,Low stress
BGD.3.4.3.3_1,Gopalganj,Kotali Para,Ghagar,7.763500293663955,0.0310355353300522,0.5401785714285721,0.0024832162439503,0.05798298913667516,0.5401785714285721,0.15633197555255945,Low stress
BGD.3.4.3.4_1,Gopalganj,Kotali Para,Hiran,6.384851132810548,0.02190727133608,0.0480863591756625,0.0017658152254490668,0.04092885985002229,0.0480863591756625,0.02705301683160305,Low stress
BGD.3.4.3.5_1,Gopalganj,Kotali Para,Kalabari,5.124749471449037,0.0095596187794997,0.3455767077267636,0.0011101021978385806,0.017860019682204548,0.3455767077267636,0.09308922469959792,Low stress
BGD.3.4.3.6_1,Gopalganj,Kotali Para,Kandi,3.1489861623677964,0.0049440038850722,0.4050199657729614,8.198376821951432e-05,0.009236770705296516,0.4050199657729614,0.10452065469738193,Low stress
BGD.3.4.3.7_1,Gopalganj,Kotali Para,Kotalipara Paurashava,19.46394115761409,0.0677515978862607,0.50462962962963,0.008571718258135913,0.12657877888858154,0.50462962962963,0.1738886673216654,Low stress
BGD.3.4.3.8_1,Gopalganj,Kotali Para,Kushla,5.564338652783176,0.0137356539719414,0.819275403339938,0.0013388491012320592,0.025662011838056078,0.819275403339938,0.21433609461879694,Low stress
BGD.3.4.3.9_1,Gopalganj,Kotali Para,Pinjuri,4.536199432624842,0.0140579140558623,0.2511984659635674,0.0008038412510506011,0.026264083068548952,0.2511984659635674,0.07231358206530422,Low stress
BGD.3.4.3.10_1,Gopalganj,Kotali Para,Radhaganj,5.920091362433421,0.0142059571882379,0.2064199732501119,0.0015239704239619664,0.026540668706431656,0.2064199732501119,0.06150381552936384,Low stress
BGD.3.4.3.11_1,Gopalganj,Kotali Para,Ramshil,5.171468591181927,0.0095745272742297,0.1180447217888718,0.0011344132009795897,0.017887872885920253,0.1180447217888718,0.03622570123768187,Low stress
